gsm_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pca_feature_set
GSM1045278	-13.3596661162959	6.94155339378221	10.2256511297902	-12.6148886950146	-6.15644461590183	-18.3323102829361	0.844691603229086	2.25606948728741	11.3076047241514	-4.66702452767838	top5000_MAD
GSM1045279	-14.6149575880882	-24.6345423930548	32.0544236020035	-14.9827871184401	15.4737653764812	-3.51772111378131	-12.8024493240943	5.50531003117875	9.54205913652681	-3.46411974798957	top5000_MAD
GSM1045280	-23.4046984704299	-13.7144465122492	19.2451692946036	-40.9341535279342	18.5348192020681	1.37195126889088	-18.53672563677	6.83392462174018	16.0696583900914	5.61529496062583	top5000_MAD
GSM1045281	27.1022273158137	-21.6814674721296	-13.9815925999777	-13.413826196567	-24.6667664215808	22.0942343916561	12.1170147458822	-1.8869059966624	-20.1544320244255	-1.23377364049809	top5000_MAD
GSM1045282	27.2872372963062	49.2080103451399	1.30013079357036	0.257546117807034	52.4657675156203	21.7002711897022	-22.2155457135755	-14.688192627535	-3.16941883852131	-8.78894468063096	top5000_MAD
GSM1045283	6.33958602306802	-8.46840664563539	-22.6088837666395	-33.7470410881599	4.23166279438935	-7.34839523319588	6.3589577300649	0.711361504325856	-16.7294518149075	-4.95031731980267	top5000_MAD
GSM1045284	32.3315767737451	-23.9976586556051	20.8556347998456	17.3226653470044	-1.31635866463014	24.277271110197	10.1945844675729	1.43626228889144	-7.52119866295092	-20.1409235536634	top5000_MAD
GSM1045285	8.75190644443773	41.3069069362725	-10.0277570757065	-9.26920627486679	1.89737651315311	14.6049053098433	0.946762005726772	2.95474536315608	12.7858473712107	16.5356314862569	top5000_MAD
GSM1045286	12.8568977392242	-18.3549443275486	9.62232501930714	-28.0737814526509	-1.19267024447289	-15.7627690127957	13.1994384408463	-12.7917918537816	-22.0915420676726	-1.79116221575586	top5000_MAD
GSM1045287	-0.0871304156067102	3.9988476381063	-10.0974017906419	-11.3687069848685	51.1160553671826	23.5596554145616	-21.2808639171761	-10.2813008184795	11.6914487031114	-8.50679386798785	top5000_MAD
GSM1045288	29.8929807500636	60.9243045238782	60.8275911333055	-12.4041537250336	-2.97138427017156	-2.16731089559679	12.4041126644264	-17.5833543957106	21.0282481357838	1.57360074035813	top5000_MAD
GSM1045289	-10.3422618494337	-22.8248979033642	-3.42319042057301	-43.9028991602751	23.7993190750109	16.0641398415805	-13.2647042997828	6.0215687956051	6.1789437726243	10.2980227406757	top5000_MAD
GSM1045290	-15.3038011919878	-12.9096321347276	-16.2668367709759	-39.9490627144738	-17.7016440276262	-0.910669421130748	22.5287066093666	-28.9827213259006	-4.25353252866379	3.92343001305277	top5000_MAD
GSM1045291	16.1011220500531	-32.2278883914042	10.4303574085819	20.4754666537987	-8.22678259653714	19.5693703824074	10.258121536378	9.1819789643773	10.9024596160645	-18.573241504977	top5000_MAD
GSM1045292	15.3558325146303	-26.4854836434917	15.4597815500114	-5.13739372505836	2.92473260085996	-10.4879605363367	-6.43920052548652	13.8484142019764	-7.00146588892212	0.108065427820524	top5000_MAD
GSM1045293	22.1408981740794	46.1078228403079	-11.3861752043883	14.187603523435	31.6290178535087	1.71795217848648	-18.0280337732228	-2.74502169393537	12.739144340293	-6.89990231924428	top5000_MAD
GSM1045294	9.73997053335775	13.7281797924731	-3.87603655099313	-31.47641728802	58.5555472547964	42.9723979274286	-20.5743844562793	-14.4462287957897	-1.97047659818499	-17.2904505512398	top5000_MAD
GSM1045295	-15.9329153787493	-18.3238773268561	24.7251458338453	-24.0197414407089	13.5256459185575	-6.63947251298719	-0.180988749030041	7.69914864962828	11.6993311796419	4.15123415683285	top5000_MAD
GSM1045296	11.4194534403059	7.3684640244124	-52.2857383912582	-3.65160726103407	32.7487996997638	29.5606639303433	2.54682198552514	-17.4750307458269	14.7637822379668	-12.7399552413881	top5000_MAD
GSM1045297	29.6740875876028	-27.3027040071601	11.0518727431765	23.8992257729386	-19.3950904157487	32.9283058327588	-13.2188842193268	-13.4809256290846	-16.4471665476087	24.8926851665175	top5000_MAD
GSM1045298	0.947437795188872	16.3576695205936	-63.6735874816642	-16.0421400041893	-23.5047794729613	-13.2425482885176	-5.06546675455646	-11.1426046669691	-3.67050993129463	12.7414162619938	top5000_MAD
GSM1045299	33.9676821798961	-15.2550904298471	25.3413504286845	3.6255187563222	-0.574441851236214	-2.7362966480171	-1.98211918266526	-12.0887609689158	-5.51231315784132	0.143229444563144	top5000_MAD
GSM1045300	48.5408914911302	-9.07983741238553	32.4948672339837	16.6152689162848	12.6999094140904	5.55451275477238	-4.96303180081738	5.11882330817927	-16.9586317526841	3.11246043130381	top5000_MAD
