term_id	p_value	bh_fdr	log2err	ES	NES	intersected_set_size	leading_edge_ids	status	collection	term_name	original_set_size	direction	rank_statistic	rank_gene_count	rank_tie_member_fraction	score_exponent	source_snapshot	leading_edge_symbols
R-HSA-9748784	0.0246589204279428	0.0988526223606972	0.352487857583619	-0.377687767192393	-1.40882526847844	85	54988;10249;5105;124;1645;6581;3290;132;161823;590;6582;100;213;2030;7366;10864;2950;55270;7363;5243;6580;6579;8824;1565;6566;9376;54578	completed	Reactome_preranked_GSEA_fallback	Drug ADME	109	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ACSM5;GLYAT;PCK1;ADH1A;AKR1C1;SLC22A3;HSD11B1;ADK;MAPDA;BCHE;SLC22A2;ADA;ALB;SLC29A1;UGT2B15;SLC22A7;GSTP1;NUDT15;UGT2B4;ABCB1;SLC22A1;SLCO1A2;CES2;CYP2D6;SLC16A1;SLC22A8;UGT1A6
R-HSA-432720	0.0249346238997278	0.0993752546210554	0.352487857583619	0.458623435880314	1.52965525613677	34	10053;375;8673;8905;351;1174	completed	Reactome_preranked_GSEA_fallback	Lysosome Vesicle Biogenesis	35	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	AP1M2;ARF1;VAMP8;AP1S2;APP;AP1S1
R-HSA-15869	0.0249346834930666	0.0993752546210554	0.352487857583619	0.344792878594217	1.39662059301021	95	6241;4832;7298;57089;5471;7083;955;159;2618;56474;3251;79077;1841;790;7371;1503;9583;2936;3704;1890;4830;26289;353;2766;84618;471;8833;954;158067;6240	completed	Reactome_preranked_GSEA_fallback	Metabolism of nucleotides	98	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RRM2;NME3;TYMS;ENTPD7;PPAT;TK1;ENTPD6;ADSS2;GART;CTPS2;HPRT1;DCTPP1;DTYMK;CAD;UCK2;CTPS1;ENTPD4;GSR;ITPA;TYMP;NME1;AK5;APRT;GMPR;NT5C1A;ATIC;GMPS;ENTPD2;AK8;RRM1
R-HSA-435354	0.0251987106232284	0.099919747777255	0.352487857583619	0.578240010089446	1.55247143501353	15	25800;55630;7779;57181;7922;169026	completed	Reactome_preranked_GSEA_fallback	Zinc transporters	15	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SLC39A6;SLC39A4;SLC30A1;SLC39A10;SLC39A7;SLC30A8
R-HSA-8950505	0.0252933893213032	0.099919747777255	0.352487857583619	0.458190081799009	1.52820988222786	34	4282;6627;1072;375;3181;5721;5478	completed	Reactome_preranked_GSEA_fallback	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	37	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MIF;SNRPA1;CFL1;ARF1;HNRNPA2B1;PSME2;PPIA
R-HSA-9865881	0.02536368140359	0.099919747777255	0.352487857583619	-0.537243936573934	-1.52480204615864	23	23479;29796;7385;440957;7381;3313;90624;57128;7386;7388	completed	Reactome_preranked_GSEA_fallback	Complex III assembly	26	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ISCU;UQCR10;UQCRC2;UQCC5;UQCRB;HSPA9;LYRM7;LYRM4;UQCRFS1;UQCRH
R-HSA-381676	0.0252244458202446	0.099919747777255	0.352487857583619	-0.477841167598071	-1.51651876390084	37	3745;54331;2791;5577;5906;111;5568;112;55970	completed	Reactome_preranked_GSEA_fallback	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	42	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KCNB1;GNG2;GNG11;PRKAR2B;RAP1A;ADCY5;PRKACG;ADCY6;GNG12
R-HSA-162909	0.0258608383748275	0.101585534650543	0.352487857583619	0.340969625819164	1.40714396643937	112	10053;8480;375;8815;5905;8905;348995;1174;55706;3159;23165;5478;904;163;1104;23225;1025;9818;10762;7514;164;129401;79902;4928;6500;23279	completed	Reactome_preranked_GSEA_fallback	Host Interactions of HIV factors	121	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	AP1M2;RAE1;ARF1;BANF1;RANGAP1;AP1S2;NUP43;AP1S1;NDC1;HMGA1;NUP205;PPIA;CCNT1;AP2B1;RCC1;NUP210;CDK9;NUP58;NUP50;XPO1;AP1G1;NUP35;NUP85;NUP98;SKP1;NUP160
R-HSA-983168	0.0263572192554063	0.103238735593526	0.352487857583619	0.265639312923209	1.26100041528178	289	51433;57674;991;146330;151636;899;81559;11065;57630;150726;114907;144699;255488;4008;84261;7064;63893;57542;89122;25831;7317;55521;223082;65264;55236;23295;9820;79754;29882;27246;55175;84708;23014;11059;80196;9870;140459;64682;26263;6478;9246;7322;90678;51132;6477;7320;9730;23608;55008;8924;6047;142678;55905;9817;6500;51434;64320;140460;9690;84861;9520;222235;80028;23352;51444;8139;7327;143279;201456;10616;55585;89890;5709;5930;3093	completed	Reactome_preranked_GSEA_fallback	Antigen processing: Ubiquitination & Proteasome degradation	296	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ANAPC5;RNF213;CDC20;FBXL16;DTX3L;CCNF;TRIM11;UBE2C;SH3RF1;FBXO41;FBXO32;FBXL14;RNF144B;LMO7;FBXW9;THOP1;UBE2O;KLHL42;TRIM4;HECTD1;UBA1;TRIM36;ZNRF2;UBE2Z;UBA6;MGRN1;CUL7;ASB13;ANAPC2;RNF115;KLHL11;LNX1;FBXO21;WWP1;RNF34;AREL1;ASB6;ANAPC1;FBXO22;SIAH2;UBE2L6;UBE2D2;LRSAM1;RLIM;SIAH1;UBE2B;DCAF1;MKRN1;HERC6;HERC2;RNF4;MIB2;RNF114;KEAP1;SKP1;ANAPC7;RNF25;ASB7;UBE3C;KLHL22;NPEPPS;FBXL13;FBXL18;UBR4;RNF138;GAN;UBE2G2;HECTD2;FBXO15;RBCK1;UBE2Q1;KBTBD6;PSMD3;RBBP6;UBE2K
R-HSA-1912422	0.0269212028334858	0.105146526495357	0.352487857583619	0.358640044775633	1.42244498888641	87	488;1999;5584;4343;2648;3014;8349;1871;8357;489;85236;8334;1387;9794;5870;3955;595;1869;388677;8365;57690	completed	Reactome_preranked_GSEA_fallback	Pre-NOTCH Expression and Processing	112	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ATP2A2;ELF3;PRKCI;MOV10;KAT2A;H2AX;H2BC21;E2F3;H3C10;ATP2A3;H2BC12;H2AC6;CREBBP;MAML1;RAB6A;LFNG;CCND1;E2F1;NOTCH2NLA;H4C8;TNRC6C
R-HSA-5654221	0.0276955927318661	0.107862892491342	0.352487857583619	-0.582698825539142	-1.56549434802165	18	2247;2246;2252;2250;8817;8074	completed	Reactome_preranked_GSEA_fallback	Phospholipase C-mediated cascade; FGFR2	18	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;FGF1;FGF7;FGF5;FGF18;FGF23
R-HSA-5696399	0.0278014389470227	0.107967520001648	0.352487857583619	0.360383415125653	1.4140804822397	82	3978;5424;10401;3980;86;5983;79913;29844;5427;5111;283899;5984;5426;54891;64708;4798;7329;1643;7515;9557;8607;85015;6612;142;2068	completed	Reactome_preranked_GSEA_fallback	Global Genome Nucleotide Excision Repair (GG-NER)	84	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	LIG1;POLD1;PIAS3;LIG3;ACTL6A;RFC3;ACTR5;TFPT;POLE2;PCNA;INO80E;RFC4;POLE;INO80D;COPS7B;NFRKB;UBE2I;DDB2;XRCC1;CHD1L;RUVBL1;USP45;SUMO3;PARP1;ERCC2
R-HSA-379726	0.0279623475239023	0.10828478488718	0.352487857583619	0.51769257866862	1.51533027152314	21	27068;124454;57505;23395;57176;80222;23438	completed	Reactome_preranked_GSEA_fallback	Mitochondrial tRNA aminoacylation	21	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PPA2;EARS2;AARS2;LARS2;VARS2;TARS2;HARS2
R-HSA-9749641	0.0281901120675596	0.108858427108345	0.352487857583619	-0.521126008171574	-1.54427246602354	27	54988;10249;590;213;7366;10864;7363;8824;1565;6566;54578	completed	Reactome_preranked_GSEA_fallback	Aspirin ADME	44	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ACSM5;GLYAT;BCHE;ALB;UGT2B15;SLC22A7;UGT2B4;CES2;CYP2D6;SLC16A1;UGT1A6
R-HSA-421270	0.0287897501561636	0.110860812573171	0.352487857583619	0.278305679546905	1.28723433094832	243	7020;5928;2146;5315;1364;3728;5819;84612;7764;10207;1365;5584;9743;7750;3609;81607;4343;1366;3014;8349;1001;9069;1488;23193;4301;8357;60436;85236;3065;8334;90701;1009;7841;10009;6185;1650;92359;5046;84552;4193;54971;8289;5589;6184;8365;57690;3703;23512;5931;54549;60559;8726;1000;8728;8337;8347;10585;23396;79872;1499;288;3020;59;387893	completed	Reactome_preranked_GSEA_fallback	Cell-cell junction organization	273	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TFAP2A;RBBP4;EZH2;PKM;CLDN4;JUP;NECTIN2;PARD6B;ZNF217;PATJ;CLDN3;PRKCI;ARHGAP32;ZMYM2;ILF3;NECTIN4;MOV10;CLDN7;H2AX;H2BC21;CDH3;CLDN12;CTBP2;GANAB;AFDN;H3C10;TGIF2;H2BC12;HDAC1;H2AC6;SEC11C;CDH11;MOGS;ZBTB33;RPN2;DDOST;CRB3;PCSK6;PARD6G;MDM2;BANP;ARID1A;PRKCSH;RPN1;H4C8;TNRC6C;STT3A;SUZ12;RBBP7;SDK2;SPCS3;EED;CDH2;ADAM19;H2AC18;H2BC4;POMT1;PIP5K1C;CBLL1;CTNNB1;ANK3;H3-3A;ACTA2;KMT5A
R-HSA-5654733	0.0292553628022448	0.112111048934171	0.352487857583619	-0.513029465126432	-1.55347986496615	30	152831;2247;5781;2246;10253;7311;7316;8817;8074	completed	Reactome_preranked_GSEA_fallback	Negative regulation of FGFR4 signaling	31	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KLB;FGF2;PTPN11;FGF1;SPRY2;UBA52;UBC;FGF18;FGF23
R-HSA-203927	0.0293173584840982	0.112111048934171	0.352487857583619	0.516424294166196	1.55296632211793	23	8575;5437;57510;6895;5430;29102;54487;5433;23405;144233	completed	Reactome_preranked_GSEA_fallback	MicroRNA (miRNA) biogenesis	24	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PRKRA;POLR2H;XPO5;TARBP2;POLR2A;DROSHA;DGCR8;POLR2D;DICER1;BCDIN3D
R-HSA-8943724	0.0293604649000974	0.112111048934171	0.352487857583619	0.38389212838463	1.43013724183542	59	8535;5928;2146;1108;1107;9112;64223;84733;3065;54815;57167;23186;648;23512;5931;23466;8726;6045	completed	Reactome_preranked_GSEA_fallback	Regulation of PTEN gene transcription	61	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CBX4;RBBP4;EZH2;CHD4;CHD3;MTA1;MLST8;CBX2;HDAC1;GATAD2A;SALL4;RCOR1;BMI1;SUZ12;RBBP7;CBX6;EED;RNF2
R-HSA-9018678	0.0298616915649856	0.112476106857733	0.352487857583619	-0.573662803524193	-1.5680838546684	19	2948;5743;2879;22949;4056;1565;4048;3248;2053;241	completed	Reactome_preranked_GSEA_fallback	Biosynthesis of specialized proresolving mediators (SPMs)	19	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GSTM4;PTGS2;GPX4;PTGR1;LTC4S;CYP2D6;LTA4H;HPGD;EPHX2;ALOX5AP
R-HSA-110328	0.0300320256057589	0.112476106857733	0.352487857583619	0.432177157340783	1.5169433782804	43	6996;3014;8349;25913;8930;85236;8334;4913;8365;7374;8337;65057;8347	completed	Reactome_preranked_GSEA_fallback	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	60	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TDG;H2AX;H2BC21;POT1;MBD4;H2BC12;H2AC6;NTHL1;H4C8;UNG;H2AC18;ACD;H2BC4
R-HSA-110329	0.0300320256057589	0.112476106857733	0.352487857583619	0.432177157340783	1.5169433782804	43	6996;3014;8349;25913;8930;85236;8334;4913;8365;7374;8337;65057;8347	completed	Reactome_preranked_GSEA_fallback	Cleavage of the damaged pyrimidine	60	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TDG;H2AX;H2BC21;POT1;MBD4;H2BC12;H2AC6;NTHL1;H4C8;UNG;H2AC18;ACD;H2BC4
R-HSA-73928	0.0300320256057589	0.112476106857733	0.352487857583619	0.432177157340783	1.5169433782804	43	6996;3014;8349;25913;8930;85236;8334;4913;8365;7374;8337;65057;8347	completed	Reactome_preranked_GSEA_fallback	Depyrimidination	60	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TDG;H2AX;H2BC21;POT1;MBD4;H2BC12;H2AC6;NTHL1;H4C8;UNG;H2AC18;ACD;H2BC4
R-HSA-2173782	0.029713861745722	0.112476106857733	0.352487857583619	-0.449994036690139	-1.46234040787752	41	338;286133;948;3240;78989;23166;213;5648;6678;8685;81035;1282;9332	completed	Reactome_preranked_GSEA_fallback	Binding and Uptake of Ligands by Scavenger Receptors	46	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	APOB;SCARA5;CD36;HP;COLEC11;STAB1;ALB;MASP1;SPARC;MARCO;COLEC12;COL4A1;CD163
R-HSA-176814	0.0298843595362314	0.112476106857733	0.352487857583619	0.377121789335079	1.42352449596571	62	51433;991;891;983;11065;4751;890;701	completed	Reactome_preranked_GSEA_fallback	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	64	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ANAPC5;CDC20;CCNB1;CDK1;UBE2C;NEK2;CCNA2;BUB1B
R-HSA-9764725	0.0295780115604264	0.112476106857733	0.352487857583619	0.365449069789194	1.40572462720553	70	5928;2146;5315;7764;7750;3014;8349;1488;8357;60436;85236;3065;8334;10009	completed	Reactome_preranked_GSEA_fallback	Negative Regulation of CDH1 Gene Transcription	93	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RBBP4;EZH2;PKM;ZNF217;ZMYM2;H2AX;H2BC21;CTBP2;H3C10;TGIF2;H2BC12;HDAC1;H2AC6;ZBTB33
R-HSA-9834899	0.0305870493669988	0.114241793674009	0.352487857583619	0.567486093702991	1.52359908492846	15	7020;4602;7022	completed	Reactome_preranked_GSEA_fallback	Specification of the neural plate border	17	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TFAP2A;MYB;TFAP2C
R-HSA-512988	0.0314796554345127	0.117255283321468	0.321775918075361	-0.432237155082992	-1.44694101046418	47	6776;5290;9846;6777;2534;5781;3568;1398;1438;3716;7311;1437;6654;7316	completed	Reactome_preranked_GSEA_fallback	Interleukin-3, Interleukin-5 and GM-CSF signaling	47	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	STAT5A;PIK3CA;GAB2;STAT5B;FYN;PTPN11;IL5RA;CRK;CSF2RA;JAK1;UBA52;CSF2;SOS1;UBC
R-HSA-1442490	0.0316837569908788	0.117694825561226	0.321775918075361	0.373138509645174	1.40631373952879	63	1300;1301;1278;1290;4314;1289;1305;80781;1296;6868;1307;4312;1509;1277;102;1294;1293;1303;4318;4319;4322	completed	Reactome_preranked_GSEA_fallback	Collagen degradation	64	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	COL10A1;COL11A1;COL1A2;COL5A2;MMP3;COL5A1;COL13A1;COL18A1;COL8A2;ADAM17;COL16A1;MMP1;CTSD;COL1A1;ADAM10;COL7A1;COL6A3;COL12A1;MMP9;MMP10;MMP13
R-HSA-9006931	0.0320375822744618	0.118686653033033	0.321775918075361	-0.2969459378697	-1.27283070316734	258	126;5105;216;801;54331;124;3725;5346;80820;57678;858;2770;5959;2171;5166;9249;2791;5290;8644;5441;5164;19;56603;857;2354;5160;8850;2289;1737;10062;2353;1738;1956;6387;10170;5161;5360	completed	Reactome_preranked_GSEA_fallback	Signaling by Nuclear Receptors	296	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ADH1C;PCK1;ALDH1A1;CALM1;GNG2;ADH1A;JUN;PLIN1;EEPD1;GPAM;CAV2;GNAI1;RDH5;FABP5;PDK4;DHRS3;GNG11;PIK3CA;AKR1C3;POLR2L;PDK2;ABCA1;CYP26B1;CAV1;FOSB;PDHA1;KAT2B;FKBP5;DLAT;NR1H3;FOS;DLD;EGFR;CXCL12;DHRS9;PDHA2;PLTP
R-HSA-3296482	0.0321253919562463	0.11869029947078	0.321775918075361	-0.561249270336888	-1.57990520326149	22	5091;56922;5095;686;6948;8029;4594;326625	completed	Reactome_preranked_GSEA_fallback	Defects in vitamin and cofactor metabolism	22	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PC;MCCC1;PCCA;BTD;TCN2;CUBN;MMUT;MMAB
R-HSA-140877	0.0323080230108102	0.119043308506139	0.321775918075361	-0.470961785422941	-1.4795173019286	36	2159;2162;2157;10544;2152;7056;7035;5627;7450;710;3818;2243	completed	Reactome_preranked_GSEA_fallback	Formation of Fibrin Clot (Clotting Cascade)	39	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	F10;F13A1;F8;PROCR;F3;THBD;TFPI;PROS1;VWF;SERPING1;KLKB1;FGA
R-HSA-141405	0.0329492006734209	0.120754845363449	0.321775918075361	0.507027364470703	1.48411228117075	21	51433;991;11065;701;29882;64682	completed	Reactome_preranked_GSEA_fallback	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	21	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ANAPC5;CDC20;UBE2C;BUB1B;ANAPC2;ANAPC1
R-HSA-141430	0.0329492006734209	0.120754845363449	0.321775918075361	0.507027364470703	1.48411228117075	21	51433;991;11065;701;29882;64682	completed	Reactome_preranked_GSEA_fallback	Inactivation of APC/C via direct inhibition of the APC/C complex	21	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ANAPC5;CDC20;UBE2C;BUB1B;ANAPC2;ANAPC1
R-HSA-6782315	0.0333911401069493	0.122047295524598	0.321775918075361	0.429094623781955	1.51248093525633	44	54517;54482;80324;221078;10785;54802;4234;79691;8270;54888;2058;63892;51504;9836;81890;55039;129450;51605;57604	completed	Reactome_preranked_GSEA_fallback	tRNA modification in the nucleus and cytosol	45	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PUS7;TRMT13;PUS1;NSUN6;WDR4;TRIT1;METTL1;QTRT2;LAGE3;NSUN2;EPRS1;THADA;TRMT112;LCMT2;QTRT1;TYW2;TYW5;TRMT6;TRMT9B
R-HSA-901032	0.0336616089582705	0.122707785189215	0.321775918075361	0.503243996613208	1.47303804120866	21	11253;7844;80267;9695;56886;10956;10206;11236;267	completed	Reactome_preranked_GSEA_fallback	ER Quality Control Compartment (ERQC)	21	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MAN1B1;RNF103;EDEM3;EDEM1;UGGT1;OS9;TRIM13;RNF139;AMFR
R-HSA-422356	0.033933244656625	0.123041765107709	0.321775918075361	-0.405483200527088	-1.48070380404181	72	3745;54331;2770;2791;948;150;5577;5906;111;5568;112;6812;2864;55970;6861	completed	Reactome_preranked_GSEA_fallback	Regulation of insulin secretion	78	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KCNB1;GNG2;GNAI1;GNG11;CD36;ADRA2A;PRKAR2B;RAP1A;ADCY5;PRKACG;ADCY6;STXBP1;FFAR1;GNG12;SYT5
R-HSA-1852241	0.0338586415923437	0.123041765107709	0.321775918075361	0.266291792022949	1.26198976313979	280	89891;9727;11127;4735;8481;983;95681;7203;23265;3842;4751;9814;26005;91147;117177;7840;56652;1453;23054;54536;80321;200186;509;255758;22897;582;11116;4957;7277;28981;140735;10499;9738;22981;123016;6991;23354;79969;11232;1387;23082;5518;9662;585;9371;5469;57787;55770;149371;4218;57560;1778;10142;83657;54820;79598;79600;121441;26160;10733;85302;150737;4899;378;10498;51134;261734;79989;5310;55835;10576;85441;26146;403;84747;54806;84902;3418;55112;9657;8100	completed	Reactome_preranked_GSEA_fallback	Organelle biogenesis and maintenance	297	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	DYNC2I2;RAB11FIP3;KIF3A;SEPTIN2;OFD1;CDK1;CEP41;CCT3;EXOC7;TNPO1;NEK2;SFI1;C2CD3;TMEM67;RAB3IP;ALMS1;TWNK;CSNK1D;NCOA6;EXOC6;CEP70;CRTC2;ATP5F1C;DYNLT2B;CEP164;BBS1;CEP43;ODF2;TUBA4A;IFT81;DYNLL2;NCOA2;CCP110;NINL;TTC8;DYNLT2;HAUS5;ATAT1;POLG2;CREBBP;PPRC1;PPP2R1A;CEP135;BBS4;KIF3B;MED1;MARK4;EXOC2;EXOC8;RAB8A;IFT80;DYNC1H1;AKAP9;DYNLRB2;NDE1;CEP97;TCTN1;NEDD1;IFT172;PLK4;FBF1;IFT70B;NRF1;ARF4;CARM1;CEP83;NPHP4;IFT56;PKD1;CPAP;CCT2;HELZ2;TRAF3IP1;ARL3;UNC119B;AHI1;CEP89;IDH2;DYNC2I1;IQCB1;IFT88
R-HSA-6804114	0.0348282485866679	0.125952951899405	0.321775918075361	0.547825925813836	1.52623358101018	17	2810;891;983;5111;1874;2033;10498;5933	completed	Reactome_preranked_GSEA_fallback	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	17	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SFN;CCNB1;CDK1;PCNA;E2F4;EP300;CARM1;RBL1
R-HSA-176412	0.0352543035777171	0.127157342983481	0.321775918075361	0.537274474781596	1.54753888904255	20	51433;891;983;11065;29882;64682	completed	Reactome_preranked_GSEA_fallback	Phosphorylation of the APC/C	20	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ANAPC5;CCNB1;CDK1;UBE2C;ANAPC2;ANAPC1
R-HSA-877300	0.0359292875758452	0.129250884516264	0.321775918075361	0.345653072569407	1.36522184334793	83	3664;818;7706;7726;3665;81603;3661;55223;80263;10379;5894;10612;960;4939;5770;3134;10437;3126;23650;3659;4938;5371;567;8638;115362;3120;5777;2635	completed	Reactome_preranked_GSEA_fallback	Interferon gamma signaling	96	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	IRF6;CAMK2G;TRIM25;TRIM26;IRF7;TRIM8;IRF3;TRIM62;TRIM45;IRF9;RAF1;TRIM3;CD44;OAS2;PTPN1;HLA-F;IFI30;HLA-DRB4;TRIM29;IRF1;OAS1;PML;B2M;OASL;GBP5;HLA-DQB2;PTPN6;GBP3
R-HSA-5693565	0.0362853061980822	0.130189012002043	0.321775918075361	0.376743070503626	1.43204959379089	64	580;23030;51588;3014;8349;9656;85236;9682;7329;7158;8365;11200;2140;8924;8347;672;7468;4361;5599;9025	completed	Reactome_preranked_GSEA_fallback	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	77	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	BARD1;KDM4B;PIAS4;H2AX;H2BC21;MDC1;H2BC12;KDM4A;UBE2I;TP53BP1;H4C8;CHEK2;EYA3;HERC2;H2BC4;BRCA1;NSD2;MRE11;MAPK8;RNF8
R-HSA-163359	0.0368870241324364	0.132001471175499	0.321775918075361	-0.494447674088258	-1.49721323664355	30	54331;2791;5577;111;5568;112;55970;196883;5566;2641;2642	completed	Reactome_preranked_GSEA_fallback	Glucagon signaling in metabolic regulation	33	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GNG2;GNG11;PRKAR2B;ADCY5;PRKACG;ADCY6;GNG12;ADCY4;PRKACA;GCG;GCGR
R-HSA-912446	0.0377739213527045	0.134822325036938	0.321775918075361	0.375232595833552	1.42630808238148	64	63979;3014;8349;8357;85236;8334;5888;641;1017;8365;7156;8337;8347;672;4361;5932;3020;3021;55732;3012;8367;1019;8353;10111;8294	completed	Reactome_preranked_GSEA_fallback	Meiotic recombination	87	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FIGNL1;H2AX;H2BC21;H3C10;H2BC12;H2AC6;RAD51;BLM;CDK2;H4C8;TOP3A;H2AC18;H2BC4;BRCA1;MRE11;RBBP8;H3-3A;H3-3B;FIRRM;H2AC8;H4C5;CDK4;H3C6;RAD50;H4C9
R-HSA-9033241	0.038021461277791	0.135352441580053	0.321775918075361	-0.421173756631819	-1.493669926313	61	55825;283927;847;1962;51;26061;1891;23417;51179;5264;8540;7311;6342;7316;3417;570;6233;373156;5830;4843;30;3295;2053;122970;8309;8528;10455;8239;3155	completed	Reactome_preranked_GSEA_fallback	Peroxisomal protein import	63	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PECR;NUDT7;CAT;EHHADH;ACOX1;HACL1;ECH1;MLYCD;HAO2;PHYH;AGPS;UBA52;SCP2;UBC;IDH1;BAAT;RPS27A;GSTK1;PEX5;NOS2;ACAA1;HSD17B4;EPHX2;ACOT4;ACOX2;DDO;ECI2;USP9X;HMGCL
R-HSA-9694635	0.038236548219131	0.13576457510533	0.321775918075361	0.379259733616655	1.41815511929498	60	11320;6732;11253;83666;23193;54625;1452;11282;2932;7841;6185;10610;25921;1650;253832;7329;5589;6184;6733;3703;4249;56965;201595	completed	Reactome_preranked_GSEA_fallback	Translation of Structural Proteins	66	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MGAT4A;SRPK1;MAN1B1;PARP9;GANAB;PARP14;CSNK1A1;MGAT4B;GSK3B;MOGS;RPN2;ST6GALNAC2;ZDHHC5;DDOST;ZDHHC20;UBE2I;PRKCSH;RPN1;SRPK2;STT3A;MGAT5;PARP6;STT3B
